Country,Year,gdp_per_capita_constant_usd,primary_school_enrollment,under5_mortality_per_1000,basic_water_access_pct,basic_sanitation_access_pct,adolescent_fertility_rate,life_expectancy_birth,total_fertility_rate,population_growth,urban_population_pct
SEN,2002,1042.25509944289,71.6134872436523,113.5,61.9989937102872,38.8186500389611,89.628,58.912,5.301,2.44966153599012,40.607
SEN,2003,1074.38578467686,75.9179763793945,104.5,63.1913822066463,39.869656149518,91.881,59.474,5.246,2.40684962152091,40.898
SEN,2004,1098.20064546027,78.7173461914062,95.9,64.4339943181148,40.9633021795963,88.895,60.308,5.192,2.34632515714346,41.306
SEN,2005,1119.0505307548,80.6679611206055,88.0,65.6736809272597,42.0544776116129,87.546,60.98,5.133,2.33918136359556,41.714
SEN,2006,1118.7830430051,80.4989929199219,81.1,66.911108985333,43.1437484387826,88.749,61.801,5.064,2.32792929230269,42.124
SEN,2007,1123.99862153285,83.9038162231445,75.2,68.1456746962979,44.2305886798635,86.877,62.653,5.018,2.32279384441662,42.535
SEN,2008,1138.66883930214,84.4092330932617,70.3,69.3772031298627,45.3148396181609,85.882,63.201,5.024,2.3395118470328,42.947
SEN,2009,1142.65317233964,84.0063171386719,66.3,70.6051497639055,46.3960167988497,83.997,63.751,5.025,2.36561415953051,43.359
SEN,2010,1153.53431121583,83.8549053927634,63.0,71.8300877317255,47.4746195159613,81.071,64.221,5.055,2.38690195279185,43.773
SEN,2011,1139.74447892639,86.5724487304688,60.1,73.0514525533288,48.5501486192775,80.94,64.799,5.099,2.52791519909846,44.188
SEN,2012,1154.05677992367,86.4115600585938,57.7,74.2687450783238,49.62215098708,81.588,65.229,5.129,2.67702425205872,44.603
SEN,2013,1147.3859217191,82.6985436490722,55.7,75.4821356227169,50.6907763152699,78.346,65.638,5.049,2.96345954605318,45.019
SEN,2014,1180.7987108505,83.6844563893552,53.9,76.6914468030901,51.7558632183278,75.011,66.001,4.884,3.16757470346908,45.436
SEN,2015,1218.00613555438,84.8970794677734,52.4,77.8987857430696,52.8193806775429,73.585,66.451,4.751,3.07014792428801,45.862
SEN,2016,1257.40906915928,,51.1,79.1033819690487,53.8806790444526,71.989,66.724,4.648,2.97843134010735,46.296
SEN,2017,1312.10932776049,,49.7,80.3052683415206,54.9398686162857,69.121,67.059,4.489,2.88769908740551,46.74
SEN,2018,1355.09610863712,,48.2,81.5034042834338,55.9960419566084,66.954,67.379,4.294,2.8004569855314,47.192
SEN,2019,1379.60875249861,83.2568728212779,46.5,82.6975294805221,57.0490341820529,64.558,67.668,4.1,2.71760793051867,47.653
SEN,2020,1361.79143748646,84.9031291477371,44.6,83.8869032487823,58.0982120345877,63.118,67.496,4.003,2.63303572524896,48.122
SLE,1990,992.259351903398,51.1320495605469,259.3,,,160.229,43.72,6.567,3.95613903304841,33.252
SLE,1991,1003.77238254224,45.3317413330078,257.1,,,161.382,43.287,6.553,1.17112421590504,33.485
SLE,1992,828.51603528816,,254.8,,,161.336,43.451,6.555,-1.89960509806835,33.72
SLE,1993,841.770438677327,,252.5,,,162.891,43.428,6.569,-0.221926070264204,33.955
SLE,1994,822.218308559005,,249.7,,,163.326,42.808,6.557,0.38354307131519,34.192
SLE,1995,755.343468884393,,246.5,,,158.328,42.579,6.555,0.145445271515241,34.429
SLE,1996,764.924516910528,,242.8,,,159.178,43.528,6.552,0.478159659694952,34.667
SLE,1997,710.743788001185,,238.6,,,157.36,43.649,6.531,1.28965414945358,34.905
SLE,1998,716.346034494679,,233.9,,,157.64,42.714,6.495,0.984135554562289,35.144
SLE,1999,698.548065299734,,229.0,,,158.755,41.962,6.423,0.516798095780814,35.384
SLE,2000,727.240913361187,63.2500801086426,223.7,41.0842285669832,7.69468739920599,160.004,44.834,6.355,2.41540405213567,35.626
SLE,2001,642.036644925852,75.623893737793,218.2,41.4103627667537,7.92617080881468,157.394,45.448,6.305,5.90551884410875,35.867
SLE,2002,766.788692402944,,212.6,42.5175564440596,8.15825828538755,157.141,46.174,6.23,5.76970115082171,36.109
SLE,2003,806.066488798349,,206.7,43.6249629264156,8.39095231627294,155.972,46.784,6.087,4.06499006251213,36.352
SLE,2004,829.759769213077,,200.6,44.732540715921,8.94954703702062,146.756,47.485,5.919,3.38061570413438,36.596
SLE,2005,842.906031896422,,194.3,45.8700983836474,9.53865082527523,146.872,48.306,5.807,2.68947280362006,36.919
SLE,2006,859.824260714965,,187.7,47.0291549762346,10.1566509069014,146.957,49.547,5.737,2.2066693720303,37.303
SLE,2007,872.68836234614,,180.6,48.1866496269663,10.7956030782782,141.807,50.024,5.643,2.19611425557566,37.689
SLE,2008,882.54147817868,,173.3,49.3425067306744,11.4555103768436,138.695,50.693,5.563,2.49702214618885,38.077
SLE,2009,872.23959352481,,166.0,50.4962996620825,12.1362209658532,135.701,51.312,5.448,2.69336857329164,38.466
SLE,2010,902.769891411394,,158.7,51.647977765691,12.8377260886087,130.394,51.927,5.327,2.72150859888002,38.856
SLE,2011,950.760763054593,114.580513591833,151.7,52.7978280289935,13.560179661658,129.865,52.594,5.209,2.60978263924562,39.248
SLE,2012,1025.04366004502,117.716124289972,145.0,53.945779626201,14.3035858013974,128.81,53.159,5.064,2.53259491687101,39.642
SLE,2013,1146.81973456475,119.788073464671,138.8,55.0911064398499,15.067603703245,125.276,54.051,4.873,2.45725730456865,40.036
SLE,2014,1032.23789355905,,136.8,56.234413472513,15.8525627970328,122.262,54.281,4.703,2.38905832119365,40.432
SLE,2015,964.575980888989,120.700737828928,137.6,57.3753150579913,16.6582854370073,116.299,55.454,4.548,2.31819402812025,40.829
SLE,2016,1002.77862282013,123.03165757627,122.7,58.5140678398776,17.4849471744574,111.154,56.937,4.466,2.35457342669593,41.228
SLE,2017,1010.54694071207,126.863918148513,117.9,59.6526541621774,18.3338581421542,107.017,57.761,4.389,2.38578952940087,41.636
SLE,2018,1015.6678297205,114.58023823864,113.4,60.7914194412403,19.20548437001,104.136,59.059,4.294,2.34731039123252,42.055
SLE,2019,1046.96778078594,145.617495471991,109.1,61.9298092529535,20.0997387688789,102.178,59.593,4.192,2.32146457882717,42.484
SLE,2020,1010.25294614757,142.792124647639,105.1,63.0675633656408,21.0167130216126,100.177,59.694,4.08,2.30847202655897,42.923
SOM,1990,259.400021870078,,180.0,,,124.013,46.896,7.44,-0.450864809500564,29.658
SOM,1991,277.598802350589,,442.9,,,121.423,25.418,7.47,-3.87267657909347,30.007
SOM,1992,266.498410042764,,456.0,,,121.149,25.034,7.5,-4.78949728181007,30.359
SOM,1993,269.40620462247,,172.6,,,120.731,50.551,7.526,2.82782725608436,30.711
SOM,1994,210.446194601656,,172.3,,,121.385,50.303,7.544,5.04035864614898,31.067
SOM,1995,211.087530841726,,172.3,,,121.562,50.65,7.581,3.60874173050947,31.425
SOM,1996,219.93638187358,,172.3,,,121.818,50.524,7.621,3.63215700093217,31.785
SOM,1997,214.852351289127,,172.3,,,125.593,50.278,7.662,3.51230611737778,32.147
SOM,1998,219.712160749181,,172.3,,,126.613,50.755,7.656,4.14193373307933,32.511
SOM,1999,226.444111028756,,172.3,,,127.655,50.611,7.657,4.04491224932546,32.878
SOM,2000,233.032393086367,,172.3,23.6610819474626,20.1733167532809,129.071,50.747,7.645,4.00097862828906,33.247
SOM,2001,239.839074088085,,172.3,25.2286233809906,20.7761391697188,130.563,50.829,7.636,3.98983884745091,33.617
SOM,2002,248.63645400073,,172.3,26.7933023922756,21.3784748879467,132.316,50.82,7.626,3.75080850397474,33.99
SOM,2003,257.910337235939,,172.3,28.558900212681,22.1313670556235,133.105,50.721,7.603,3.69115278037828,34.756
SOM,2004,266.257271856728,,172.3,30.3199382673539,22.8842980952684,134.104,50.685,7.568,3.68380578936556,35.531
SOM,2005,275.457040797985,,172.3,32.0742165756556,23.8652176326583,135.929,50.894,7.527,3.47204363776718,36.311
SOM,2006,284.470789865218,,171.5,33.8236567371781,24.8631121298856,138.244,50.915,7.49,3.06479248294565,37.1
SOM,2007,294.210404466723,22.7854194641113,169.7,33.8259720748513,24.5603910525818,138.52,50.885,7.457,3.11334404047468,34.404
SOM,2008,304.741448811017,,166.1,35.9803347703058,25.9004894447363,135.461,51.456,7.415,2.96295013077131,36.011
SOM,2009,317.038184814601,,161.8,38.1285200472098,27.2576473800704,132.036,52.101,7.376,2.52395215945852,37.645
SOM,2010,329.970504936986,,185.9,40.2719607819724,28.6319061876703,131.148,48.9,7.322,2.48169887268086,39.31
SOM,2011,349.577449077691,,358.5,42.4072533213505,30.019583172106,133.263,32.453,7.268,0.707617147612372,41.0
SOM,2012,369.617204753385,,184.1,43.9918244098396,31.0042753299932,135.094,49.138,7.211,0.905528519522503,41.558
SOM,2013,397.108796344858,,142.6,45.5701508813665,32.0009864400542,134.919,54.016,7.14,3.22508679396084,42.117
SOM,2014,417.516796906395,,137.8,47.1431300807388,33.0100122948314,133.685,54.442,7.061,3.58614089585868,42.679
SOM,2015,445.583080073396,,133.6,48.7111537627703,34.0312589877704,132.239,55.056,6.975,3.44441462928404,43.245
SOM,2016,458.921476824606,,129.6,50.2745954059149,35.0646122303853,130.624,55.283,6.878,3.8489103342184,43.816
SOM,2017,506.50109887946,,155.4,51.8329310505967,36.1092644039793,128.549,52.19,6.766,3.88144974373944,44.391
SOM,2018,498.981065013872,,136.0,53.3865153035355,37.1650737282858,126.568,54.767,6.662,3.52933303532182,44.971
SOM,2019,494.559378705297,,118.1,54.9344082547372,38.2309061647547,124.669,57.249,6.56,3.67525774477084,45.554
SOM,2020,463.03252483819,,114.4,56.4769729104123,39.3066159947727,122.735,57.095,6.453,3.79592066888979,46.141
SSD,1990,,,302.8,,,159.077,28.628,7.377,0.516440812279898,13.276
SSD,1991,,,297.2,,,159.392,29.185,7.377,2.06902707902113,14.074
SSD,1992,,,337.7,,,159.415,21.938,7.37,1.49949056534963,14.912
SSD,1993,,,331.1,,,159.271,22.263,7.36,0.937654698124933,15.626
SSD,1994,,,230.1,,,158.994,44.858,7.346,2.29749535929988,15.749
SSD,1995,,,269.7,,,158.846,31.51,7.337,3.00404641411754,15.873
SSD,1996,,,261.3,,,158.538,32.124,7.321,2.4775331375234,15.997
SSD,1997,,,252.4,,,155.945,33.068,7.199,2.80176886344108,16.123
SSD,1998,,,425.6,,,153.529,19.048,7.078,1.99359584146431,16.249
SSD,1999,,,191.7,,,150.809,44.537,6.937,2.66104262937174,16.376
SSD,2000,,,182.7,,,148.309,47.591,6.803,4.41687038815206,16.504
SSD,2001,,,173.8,,,146.597,48.55,6.654,4.47577583092792,16.632
SSD,2002,,,165.1,,,145.586,49.394,6.515,4.47049405409342,16.761
SSD,2003,,,156.5,,,139.13,52.324,6.353,4.53889048481808,16.891
SSD,2004,,,148.4,,,131.694,53.052,6.19,4.66850589649025,17.023
SSD,2005,,,140.8,,,123.642,53.965,6.022,4.81908754947047,17.154
SSD,2006,,,133.5,,,116.261,54.653,5.853,4.96525465188372,17.287
SSD,2007,,,127.0,,,114.97,55.425,5.704,5.03930740277703,17.42
SSD,2008,2289.18415375563,,120.6,,,116.802,56.28,5.569,4.98590020248472,17.555
SSD,2009,2293.80166888543,,114.7,,,116.43,56.848,5.446,4.71716057220357,17.701
SSD,2010,2295.07026096006,,109.4,,,115.108,57.485,5.318,5.29254618151503,17.86
SSD,2011,2073.23981819145,90.4091110229492,104.5,41.163221709148,6.86818715091659,114.056,57.674,5.193,5.41366403885379,18.032
SSD,2012,1069.19619080938,,100.9,41.2371967696352,7.8023782873843,113.041,58.241,5.061,4.44972889782953,18.217
SSD,2013,1165.16202707495,,99.2,41.2746937323888,8.78381166341978,111.825,58.285,4.939,3.74120236356755,18.415
SSD,2014,1197.09491969479,,182.3,41.2773829299588,9.81375490168788,110.093,45.625,4.818,0.614232824755906,18.626
SSD,2015,1080.14718624765,70.3178024291992,236.6,41.2475085031689,10.8939961029361,106.804,39.757,4.695,-1.14143555707987,18.852
SSD,2016,,,263.9,41.1868131749208,12.0258100542095,104.704,36.72,4.579,-2.52965683465808,19.092
SSD,2017,,,278.2,41.0973279814729,13.2107250437217,102.781,35.351,4.483,-5.41590990485178,19.346
SSD,2018,,,132.4,40.9815067285013,14.4506357443147,101.209,51.905,4.37,-1.33625896422837,19.615
SSD,2019,,,98.7,40.841655390804,15.747277681583,101.054,58.129,4.26,2.92439531185626,19.899
SSD,2020,,,98.7,40.9509272897971,15.8448173708488,100.555,57.648,4.16,2.60487164966918,20.199
STP,1990,967.490807502814,141.383743286133,108.1,,,131.221,60.707,5.828,2.47050130575644,43.648
STP,1991,957.946483063679,144.181793212891,108.8,,,129.817,60.792,5.769,2.18525084376235,44.793
STP,1992,946.482495103288,148.073608398438,108.9,,,128.299,60.706,5.704,1.90150209053952,45.764
STP,1993,939.606669438019,,108.2,,,126.714,60.618,5.635,1.82310513532768,46.717
STP,1994,943.891404294867,,106.8,,,125.09,60.552,5.562,1.72117364864983,47.673
STP,1995,947.331538535199,,104.4,,,125.034,60.536,5.554,1.6164640326471,48.631
STP,1996,947.030151309961,134.562683105469,101.3,,,128.007,60.576,5.474,1.5206817055962,49.592
STP,1997,942.971185295678,,97.3,,,126.155,60.648,5.396,1.42091094568126,50.55
STP,1998,953.9855008639,126.008911132812,92.6,,,129.903,60.785,5.304,1.3079747242935,51.509
STP,1999,966.2268289095,100.155906677246,87.6,,,131.597,60.976,5.228,1.19425275204243,52.467
STP,2000,959.938180991352,,82.1,68.7559974594775,20.6224626143389,133.348,61.207,5.157,1.10033924534294,53.424
STP,2001,973.424252100436,,76.6,69.2697762193741,21.758127056461,135.564,61.5,5.097,1.62335301537299,54.377
STP,2002,982.32906557627,120.207168579102,71.0,69.8031998185503,22.9281405675294,136.144,61.826,5.062,2.39433369314868,55.555
STP,2003,1036.86196260207,122.29955291748,65.7,70.3328947779321,24.1056942714447,133.592,62.158,5.013,2.56289213876339,56.766
STP,2004,1047.05796134884,123.559432983398,60.5,70.8543956281794,25.2853938487237,129.688,62.56,4.962,2.49821189998236,57.972
STP,2005,1089.14778798762,125.522186279297,55.6,71.3668935067394,26.5791009305251,125.954,62.434,4.939,2.46392543668319,59.165
STP,2006,1157.0861446542,,51.1,71.8708584899915,27.8809293575894,123.147,63.041,4.933,2.44392306226435,60.348
STP,2007,1170.51612474435,122.611000061035,46.8,72.3663035997042,29.1900927295862,123.775,63.336,4.957,2.42274880138795,61.52
STP,2008,1214.14114724792,122.417999267578,43.0,72.8532368503242,30.5058156952963,125.332,63.448,4.906,2.38327636004872,62.68
STP,2009,1225.60541902997,122.308692932129,39.5,73.3312416723324,31.8267788469795,126.434,63.669,4.838,2.30924305588459,63.823
STP,2010,1216.3502521663,119.253356933594,36.3,73.8007821200292,33.1528174421221,125.905,63.867,4.769,2.1960816383463,64.952
STP,2011,1214.96130276731,119.297409057617,33.3,74.2616684599327,34.4829426011606,121.66,64.122,4.718,2.09396113456698,66.064
STP,2012,1225.6945255615,111.31436920166,30.4,74.714140731746,35.8167422474695,117.495,64.505,4.664,2.02092788368455,67.16
STP,2013,1263.70423995281,110.589996337891,27.7,75.1549980628087,37.1493809462961,109.97,64.93,4.584,1.93896614465408,68.208
STP,2014,1301.32146445028,106.902000427246,25.4,75.5849870092693,38.4812028048961,105.161,65.478,4.485,1.85635532189371,69.213
STP,2015,1298.10946596396,107.803779602051,23.1,76.0042348196248,39.8117886622739,101.935,66.023,4.354,1.77510214302047,70.174
STP,2016,1342.533807689,108.677742004395,21.1,76.4130457301581,41.1410220675291,97.439,66.563,4.203,1.6823011731644,71.092
STP,2017,1375.59403284199,110.377998352051,19.5,76.8117348936463,42.4688370821768,93.609,67.074,4.069,1.59795344333085,71.968
STP,2018,1413.84348618541,,18.1,77.200595461434,43.7951971255154,91.095,67.602,3.977,1.54237554431048,72.803
STP,2019,1420.66008316091,,17.0,77.335780426244,45.1201003296246,89.959,68.043,3.9,1.51332392108067,73.598
STP,2020,1430.84119299096,,16.0,77.317357139711,46.4435823257995,88.99,67.979,3.827,1.87691054092554,74.354
SWZ,1990,2041.48164515822,93.5329284667969,67.5,,,139.492,61.167,5.295,4.05007206685909,20.202
SWZ,1991,1995.61859906821,93.1952819824219,67.2,,,136.246,60.392,5.132,4.01723775393439,20.607
SWZ,1992,1983.08126044872,93.5384063720703,68.5,,,134.04,59.284,4.981,3.80548239176343,21.018
SWZ,1993,1985.94278077641,93.4241790771484,71.7,,,129.446,58.092,4.815,2.91465814625799,21.434
SWZ,1994,2033.84108765919,93.9553070068359,76.2,,,124.527,56.643,4.662,-0.0109136023747648,21.857
SWZ,1995,2133.69858719419,96.5241928100586,81.2,,,119.773,55.08,4.523,-0.0802412430488199,22.286
SWZ,1996,2172.23324650355,94.9023284912109,87.1,,,115.278,53.296,4.378,1.98019605226475,22.722
SWZ,1997,2202.2689236188,94.8691177368164,93.0,,,110.399,51.699,4.235,1.68240400828878,23.081
SWZ,1998,2230.7681479368,95.4182662963867,98.7,,,108.592,50.066,4.125,1.28492880676892,22.949
SWZ,1999,2271.79977854135,97.7454071044922,104.1,,,110.027,48.808,4.089,1.08553641403639,22.817
SWZ,2000,2288.1859079469,98.570182800293,109.1,53.4105715325038,48.7302667749111,109.963,47.627,4.03,1.02616676195214,22.686
SWZ,2001,2291.0910767816,98.2560119628906,112.6,54.2574981440142,49.2498381249684,108.057,46.344,3.944,0.922357932930459,22.555
SWZ,2002,2372.53399061179,98.1205520629883,114.3,55.0998409942203,49.9803456069521,105.585,45.38,3.854,0.793842610388924,22.425
SWZ,2003,2447.82157729362,99.3593521118164,115.7,55.9375462219659,50.728760409513,103.818,44.632,3.796,0.682836011828583,22.296
SWZ,2004,2521.26197648362,105.444831848145,116.2,56.7697315469993,51.4947686131405,102.218,43.906,3.76,0.603686468671865,22.166
SWZ,2005,2657.98544901873,108.126197814941,115.5,57.5976119971747,52.278905393274,99.668,43.958,3.704,0.544843998142576,22.038
SWZ,2006,2803.19134323489,112.744270324707,105.3,58.4203102022392,53.0808750186675,95.172,44.563,3.632,0.500496085577333,21.91
SWZ,2007,2910.69700039141,114.515029907227,100.0,59.2567740613856,53.9052519498547,92.568,45.16,3.58,0.576423998080883,21.829
SWZ,2008,2914.87429866549,,98.2,60.2061843024601,54.7677996973881,90.375,45.853,3.567,0.6748941459051,22.045
SWZ,2009,2941.57575783243,117.071746826172,92.5,61.1476109828719,55.633631590641,87.423,46.913,3.504,0.6410569310186,22.262
SWZ,2010,3035.32777964884,123.160533409574,81.8,62.0811041747319,56.502583277554,83.886,48.331,3.375,0.586161116007687,22.48
SWZ,2011,3086.37215510448,122.704797199075,68.1,63.0070945325043,57.3744948770296,82.242,49.057,3.317,0.554659161024556,22.7
SWZ,2012,3235.47890805132,122.64780160954,63.8,63.8977283648777,58.2500075134818,80.782,50.714,3.266,0.537986822820009,22.849
SWZ,2013,3342.18695835877,122.925602493288,61.6,64.7811557082718,59.1312693070047,80.833,52.11,3.237,0.54369252057836,22.999
SWZ,2014,3371.35427308353,123.990655603286,61.7,65.6570323901846,60.0182001380012,79.133,53.491,3.181,0.556770676458685,23.149
SWZ,2015,3420.75357067279,124.645792886943,58.6,66.5257676585086,60.9106487570296,77.016,54.941,3.122,0.57162769864017,23.3
SWZ,2016,3559.85099149342,123.849988082778,55.3,67.3899527040365,61.8077651618563,75.392,56.228,3.068,0.584038792817515,23.459
SWZ,2017,3584.61802626857,123.79425580389,54.3,68.4020075228117,62.7090564085879,74.547,57.574,3.018,0.752960394981198,23.625
SWZ,2018,3560.81449068718,123.906487641965,51.0,69.4145908926813,63.6138243420967,74.104,58.707,2.971,0.922518621738631,23.799
SWZ,2019,3742.38415901165,123.596847259682,51.6,70.4275345963468,64.5214314372907,73.228,59.85,2.925,0.931970814127083,23.981
SWZ,2020,3596.06416104047,,49.8,71.4406737893323,64.4891155297878,72.075,59.862,2.888,1.0836305772053,24.171
SYC,1990,8779.85231337378,,16.3,,,62.75,68.1073170731707,2.607,0.490359665520713,49.27
SYC,1991,8902.83798776266,106.427223205566,15.8,,,67.225,70.7121951219512,2.692,1.33196201246149,49.307
SYC,1992,9497.7554107084,104.702163696289,15.3,,,65.082,71.2146341463415,2.526,0.458917817927268,49.362
SYC,1993,9981.2446035158,104.664482116699,14.9,,,69.732,69.4682926829268,2.582,2.08375833946223,49.435
SYC,1994,9481.8805265777,105.559700012207,14.6,,,68.304,70.7292682926829,2.597,2.66576847259254,49.525
SYC,1995,9388.81967720743,105.293991088867,14.3,,,60.451,72.4829268292683,2.361,1.47017208971374,49.633
SYC,1996,10177.0904671696,104.93578338623,14.1,,,59.848,71.5609756097561,2.311,1.46719302641952,49.758
SYC,1997,11284.8459766598,103.581298828125,14.0,,,55.738,71.2121951219512,2.1,1.17345364830244,49.901
SYC,1998,11339.3481297046,104.060699462891,13.9,,,54.761,71.7463414634146,2.04,1.95568618974172,50.061
SYC,1999,11326.9386083063,107.292572021484,13.8,,,57.59,72.6682926829268,2.04,1.96419636705016,50.238
SYC,2000,11703.7535246117,107.946586608887,13.8,93.9099648774143,95.4211307749068,57.01,72.7780487804878,2.08,0.892658566766174,50.433
SYC,2001,11427.9413083015,104.698699951172,13.7,94.0354088114929,95.6637266021033,55.342,73.2536585365854,1.98,0.0874745178458057,50.646
SYC,2002,11218.2606464315,102.47045135498,13.7,94.1608527455715,95.9063224292998,56.351,71.0878048780488,2.04,3.05738532610948,50.876
SYC,2003,10677.9692081272,100.626457214355,13.7,94.2862966796501,96.1489182564964,57.138,71.0292682926829,2.06,-1.13151642070391,51.123
SYC,2004,10412.0868936027,95.1495666503906,13.8,94.4117406137287,96.3915140836928,55.9,72.6609756097561,2.01,-0.370334934558794,51.388
SYC,2005,11297.3118190493,99.7831726074219,13.8,94.5371845478073,96.6341099108893,59.648,72.1317073170732,2.2,0.463308214458562,51.67
SYC,2006,12105.4475265558,99.4439468383789,13.8,94.6626284818859,96.8767057380858,56.759,72.2170731707317,2.11,2.0805967352947,51.969
SYC,2007,13112.8210098816,101.430366516113,13.9,94.7880724159645,97.1193015652823,61.464,73.1439024390244,2.24,0.510514982843497,52.285
SYC,2008,12473.2921769121,102.68936920166,13.9,94.9135163500431,97.3618973924788,64.365,73.1634146341463,2.33,2.23628271543202,52.619
SYC,2009,12116.3783687977,103.479721069336,14.0,95.0389602841217,97.6044932196753,67.661,73.0829268292683,2.38,0.39253094807516,52.969
SYC,2010,12313.5566919249,111.253689208264,14.1,95.1644042182003,97.8470890468718,61.848,73.1975609756098,2.16,2.79232906929128,53.336
SYC,2011,13843.7116081878,111.588809034908,14.2,95.2898481522789,98.0896848740683,66.949,72.7243902439024,2.33,-2.62865635521684,53.72
SYC,2012,14135.0010570653,113.471570161711,14.3,95.4152920863575,98.3322807012648,66.795,74.2756097560976,2.37,0.980980190128322,54.12
SYC,2013,14050.3135581314,113.371637503265,14.4,95.5407360204361,98.5748765284613,59.16,73.119512195122,2.26,1.84687609296508,54.537
SYC,2014,14395.6158118771,118.250134192163,14.5,95.6661799545147,98.8174723556577,56.88,73.2292682926829,2.25,1.55539570911507,54.969
SYC,2015,15333.1051727105,119.9411921946,14.5,95.7916238885933,99.0600681828543,57.655,74.2951219512195,2.31,2.22979505321923,55.4
SYC,2016,16962.6753972731,126.219170403587,14.6,95.9170678226719,99.1525853420538,59.829,74.309756097561,2.39,1.33763477950025,55.831
SYC,2017,17921.5731976918,132.235879426397,14.7,96.0425117567505,99.1642335003946,59.744,74.3,2.41,1.22403375818123,56.261
SYC,2018,18628.1862276696,123.720432981425,14.8,96.1679556908291,99.1758277398665,59.267,72.8414634146341,2.41,0.954291917891324,56.691
SYC,2019,19481.6461053742,119.315869786368,14.8,96.2933996249077,100.0,58.615,74.0463414634146,2.36,0.887925293341637,57.119
SYC,2020,17048.361729788,114.153661464586,14.8,96.4188435589863,100.0,57.331,77.2365853658537,2.29,0.853707878128979,57.546
TCD,1990,600.276187628904,50.201831817627,211.6,,,199.275,45.074,7.219,2.76650764072333,20.811
TCD,1991,628.115135165801,51.7041816711426,208.8,,,191.533,46.596,7.261,3.65701555224212,21.023
TCD,1992,650.191392560677,54.2162704467773,206.0,,,192.489,46.777,7.296,4.2431121638925,21.235
TCD,1993,535.275325824833,51.1670608520508,203.3,,,194.072,47.002,7.337,2.35805086936322,21.408
TCD,1994,576.125343212834,48.0736198425293,200.7,,,193.309,47.08,7.31,2.30098346349967,21.44
TCD,1995,558.105168632108,46.2236404418945,198.1,,,198.36,47.453,7.29,4.40674928139961,21.473
TCD,1996,545.748810715064,47.8558883666992,195.5,,,196.486,47.551,7.292,4.429169919678,21.506
TCD,1997,557.037835216989,52.9586486816406,192.8,,,193.822,47.762,7.274,3.45193185234224,21.538
TCD,1998,575.613454821804,58.5063781738281,189.9,,,201.353,47.802,7.266,3.44028362441506,21.571
TCD,1999,551.947186722004,59.3764801025391,186.8,,,196.875,47.934,7.262,3.51320614922956,21.604
TCD,2000,528.492179115295,61.5406112670898,183.6,38.6325922411663,9.6926743015076,193.527,47.937,7.249,3.45886279310456,21.637
TCD,2001,570.530862613474,63.8990707397461,180.2,39.2138927756731,9.775113767504,195.801,48.306,7.231,3.3732389780589,21.67
TCD,2002,597.786883652378,68.0197525024414,176.8,39.7975122600416,9.85771003081794,186.515,48.36,7.201,3.48319249588089,21.702
TCD,2003,658.928454990582,70.0718002319336,173.4,40.3843399260161,9.94081051229209,187.155,48.609,7.179,3.9958067889148,21.735
TCD,2004,842.158764877398,73.4543685913086,170.0,40.9739127227244,10.0242445629892,189.976,48.687,7.16,4.4546309402426,21.768
TCD,2005,949.086011648517,70.3077011108398,166.5,41.5662155428041,10.1080112103308,185.056,48.86,7.134,4.03110110056051,21.801
TCD,2006,910.773451555824,69.8574600219727,162.9,42.1612373131913,10.1921110893801,181.109,48.747,7.118,3.59763738193098,21.834
TCD,2007,918.265540053882,68.6545715332031,159.2,42.7593900572731,10.2767456265106,180.134,49.21,7.092,3.44475544445336,21.868
TCD,2008,914.250602943879,76.3880767822266,155.4,43.3598096505447,10.3615172599108,180.439,49.503,7.063,3.49922011538019,21.901
TCD,2009,870.353795767171,80.8705368041992,151.5,43.9629138276265,10.4835850614972,181.077,49.828,7.021,3.57296976276489,21.934
TCD,2010,956.724153813537,80.9052801607022,147.7,44.5760294474077,10.6144009031658,184.306,50.107,6.99,3.46077094768596,21.985
TCD,2011,965.593242567789,87.1710523342165,143.9,45.1988552239167,10.7545445031211,181.825,50.426,6.948,3.53020185416521,22.054
TCD,2012,1016.65896756228,90.9022846027358,140.1,45.8314595763886,10.904855366766,178.964,50.765,6.905,3.51265481153462,22.142
TCD,2013,1008.54996552116,97.5346820035218,136.5,46.4730952162018,11.0657151939012,172.65,51.051,6.839,3.5694788341769,22.248
TCD,2014,993.25648925195,98.3155212402344,133.0,47.1234151576749,11.2377496545349,167.339,51.141,6.781,3.56998697827762,22.372
TCD,2015,993.990730610869,87.9123364402014,129.3,47.7824336445913,11.4218789248527,162.09,51.32,6.706,3.18336105662872,22.515
TCD,2016,923.494348293965,82.5545773262248,125.7,48.4497546132228,11.6187911506186,155.838,51.603,6.623,3.13868697646131,22.677
TCD,2017,878.913785540893,74.213606832584,122.0,49.1249663684435,11.8291927798898,149.618,51.875,6.537,3.30639583736028,22.858
TCD,2018,898.669040353434,84.3438820337693,118.3,49.8080066638708,12.054119739418,145.22,52.447,6.464,3.35956028710956,23.059
TCD,2019,917.085339933556,83.264215851602,114.6,50.4980643454126,12.2940188961564,143.291,52.993,6.412,3.21991132048391,23.279
TCD,2020,884.730874687626,,111.0,51.1953778058648,12.5503207178957,140.715,53.082,6.346,3.18197036099619,23.52
TGO,1990,703.623896219833,88.8214797973633,147.2,,,104.289,54.557,6.067,2.92706719938482,28.589
TGO,1991,678.869787556389,93.8582382202148,145.2,,,101.252,54.255,5.987,2.87903492173325,29.005
